날짜	시간	x좌표	y좌표	온도	최고온도	최저온도	하늘상태	강수상태	날씨한국어	날씨영어	강수확률	12시간예상강수량	12시간예상적설량	풍속	풍향	풍향한국어	풍향영어	습도	6시간예상강수량	6시간예상적설량
2024-05-13	3	55	126	10	22	10	1	0	맑음	Clear	0	0	0	1.8	0	북	N	80	0	0
2024-05-13	6	55	126	10	22	10	1	0	맑음	Clear	0	0	0	1.8	0	북	N	85	0	0
2024-05-13	9	55	126	17	22	-999	1	0	맑음	Clear	0	0	0	1.3	0	북	N	60	0	0
2024-05-13	12	55	126	22	22	-999	1	0	맑음	Clear	0	0	0	2.3	6	서	W	45	0	0
2024-05-13	15	55	126	22	22	-999	1	0	맑음	Clear	0	0	0	4	6	서	W	45	0	0
2024-05-13	18	55	126	19	-999	-999	1	0	맑음	Clear	0	0	0	2.8	5	남서	SW	55	0	0
2024-05-13	21	55	126	14	-999	-999	1	0	맑음	Clear	0	0	0	1.6	5	남서	SW	80	0	0
2024-05-13	24	55	126	12	-999	-999	1	0	맑음	Clear	0	0	0	1.7	4	남	S	85	0	0
2024-05-12	3	55	126	11	22	10	1	0	맑음	Clear	0	0	0	1.7	5	남서	SW	95	0	0
2024-05-12	6	55	126	10	22	10	1	0	맑음	Clear	0	0	0	1.7	5	남서	SW	95	0	0
2024-05-12	9	55	126	16	22	-999	1	0	맑음	Clear	0	0	0	1.7	7	북서	NW	70	0	0
2024-05-12	12	55	126	20	22	-999	1	0	맑음	Clear	0	0	0	3.5	7	북서	NW	40	0	0
2024-05-12	15	55	126	21	22	-999	1	0	맑음	Clear	0	0	0	4.3	7	북서	NW	40	0	0
2024-05-12	18	55	126	19	-999	-999	1	0	맑음	Clear	0	0	0	3.2	7	북서	NW	50	0	0
2024-05-12	21	55	126	15	-999	-999	1	0	맑음	Clear	0	0	0	3.3	7	북서	NW	60	0	0
2024-05-12	24	55	126	12	-999	-999	1	0	맑음	Clear	0	0	0	2.3	7	북서	NW	75	0	0
2024-05-11	3	55	126	14	21	13	1	0	맑음	Clear	0	0	0	4	4	남	S	80	0	0
2024-05-11	6	55	126	14	21	13	1	0	맑음	Clear	0	0	0	4.5	4	남	S	80	0	0
2024-05-11	9	55	126	18	20	-999	4	0	흐림	Cloudy	30	0	0	5.5	4	남	S	75	0.21875	0
2024-05-11	12	55	126	20	20	-999	4	1	비	Rain	60	0	0	6.9	5	남서	SW	70	0.21875	0
2024-05-11	15	55	126	17	20	-999	4	1	비	Rain	60	0	0	4.5	5	남서	SW	90	8.8	0
2024-05-11	18	55	126	15	-999	-999	4	1	비	Rain	66	0	0	3.3	5	남서	SW	95	6.5	0
2024-05-11	21	55	126	14	-999	-999	4	1	비	Rain	76	0	0	0.5	2	동	E	95	16.199999	0
2024-05-11	24	55	126	12	-999	-999	3	1	비	Rain	60	0	0	1.3	3	남동	SE	95	0.6	0
2024-05-10	3	55	126	12	21	11	1	0	맑음	Clear	0	0	0	1.9	4	남	S	90	0	0
2024-05-10	6	55	126	12	21	11	1	0	맑음	Clear	0	0	0	1.7	4	남	S	90	0	0
2024-05-10	9	55	126	17	21	-999	1	0	맑음	Clear	0	0	0	3.5	4	남	S	60	0	0
2024-05-10	12	55	126	20	21	-999	1	0	맑음	Clear	0	0	0	4.5	5	남서	SW	40	0	0
2024-05-10	15	55	126	21	21	-999	1	0	맑음	Clear	0	0	0	5.3	5	남서	SW	45	0	0
2024-05-10	18	55	126	18	-999	-999	1	0	맑음	Clear	0	0	0	3.9	5	남서	SW	50	0	0
2024-05-10	21	55	126	15	-999	-999	1	0	맑음	Clear	0	0	0	2.5	4	남	S	65	0	0
2024-05-10	24	55	126	14	-999	-999	1	0	맑음	Clear	0	0	0	3.4	4	남	S	75	0	0
2024-05-09	3	55	126	10	19	9	1	0	맑음	Clear	0	0	0	1.5	7	북서	NW	80	0	0
2024-05-09	6	55	126	10	19	9	1	0	맑음	Clear	0	0	0	1.2	5	남서	SW	85	0	0
2024-05-09	9	55	126	16	19	-999	1	0	맑음	Clear	0	0	0	2.8	5	남서	SW	65	0	0
2024-05-09	12	55	126	19	19	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	4.3	5	남서	SW	50	0	0
2024-05-09	15	55	126	18	19	-999	3	0	구름 많음	Mostly Cloudy	10	0	0	5.8	5	남서	SW	55	0	0
2024-05-09	18	55	126	16	-999	-999	1	0	맑음	Clear	0	0	0	4.9	5	남서	SW	75	0	0
2024-05-09	21	55	126	14	-999	-999	1	0	맑음	Clear	0	0	0	3.5	5	남서	SW	85	0	0
2024-05-09	24	55	126	13	-999	-999	1	0	맑음	Clear	0	0	0	2.5	5	남서	SW	95	0	0
2024-05-08	3	55	126	10	19	9	3	0	구름 많음	Mostly Cloudy	20	0	0	2.1	1	북동	NE	80	0	0
2024-05-08	6	55	126	9	19	9	3	0	구름 많음	Mostly Cloudy	20	0	0	1.9	1	북동	NE	85	0	0
2024-05-08	9	55	126	14	20	-999	1	0	맑음	Clear	0	0	0	1.9	1	북동	NE	60	0	0
2024-05-08	12	55	126	18	20	-999	3	0	구름 많음	Mostly Cloudy	10	0	0	1.8	0	북	N	40	0	0
2024-05-08	15	55	126	19	20	-999	4	0	흐림	Cloudy	30	0	0	3.3	7	북서	NW	50	0	0
2024-05-08	18	55	126	17	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	2.7	7	북서	NW	55	0	0
2024-05-08	21	55	126	13	-999	-999	1	0	맑음	Clear	0	0	0	2	6	서	W	75	0	0
2024-05-08	24	55	126	11	-999	-999	1	0	맑음	Clear	0	0	0	1.7	6	서	W	80	0	0
2024-05-07	3	55	126	13	17	12	4	0	흐림	Cloudy	30	0	0	3.1	4	남	S	90	0	0
2024-05-07	6	55	126	12	17	12	4	0	흐림	Cloudy	30	0	0	1.4	4	남	S	95	0	0
2024-05-07	9	55	126	14	18	-999	4	1	비	Rain	60	0	0	3.1	1	북동	NE	85	1.8000001	0
2024-05-07	12	55	126	16	18	-999	4	1	비	Rain	60	0	0	3.6	1	북동	NE	60	0.2	0
2024-05-07	15	55	126	17	18	-999	4	0	흐림	Cloudy	30	0	0	3.9	1	북동	NE	60	0	0
2024-05-07	18	55	126	15	-999	-999	4	0	흐림	Cloudy	30	0	0	3.5	1	북동	NE	60	0	0
2024-05-07	21	55	126	13	-999	-999	4	1	비	Rain	60	0	0	2.1	1	북동	NE	65	0.8	0
2024-05-07	24	55	126	11	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	2	1	북동	NE	70	0	0
2024-05-06	3	55	126	14	15	13	4	1	비	Rain	60	0	0	4.1	5	남서	SW	95	6.3	0
2024-05-06	6	55	126	13	15	13	4	1	비	Rain	60	0	0	4.2	5	남서	SW	95	1.7	0
2024-05-06	9	55	126	14	15	-999	4	1	비	Rain	60	0	0	4.2	5	남서	SW	90	3.5	0
2024-05-06	12	55	126	14	15	-999	4	1	비	Rain	60	0	0	4.2	5	남서	SW	90	2.1	0
2024-05-06	15	55	126	14	15	-999	4	0	흐림	Cloudy	30	0	0	3.9	5	남서	SW	90	0	0
2024-05-06	18	55	126	14	-999	-999	4	0	흐림	Cloudy	30	0	0	4	5	남서	SW	90	0	0
2024-05-06	21	55	126	13	-999	-999	4	0	흐림	Cloudy	30	0	0	3.6	5	남서	SW	95	0	0
2024-05-06	24	55	126	13	-999	-999	4	0	흐림	Cloudy	30	0	0	3.3	4	남	S	95	0	0
2024-05-05	3	55	126	17	19	16	4	0	흐림	Cloudy	30	0	0	2.6	2	동	E	70	0.6	0
2024-05-05	6	55	126	16	19	16	4	1	비	Rain	60	0	0	4	2	동	E	85	0.6	0
2024-05-05	9	55	126	18	19	-999	4	1	비	Rain	64	0	0	5	3	남동	SE	85	14.3	0
2024-05-05	12	55	126	18	19	-999	4	1	비	Rain	65	0	0	6.7	3	남동	SE	85	9.6	0
2024-05-05	15	55	126	18	19	-999	4	1	비	Rain	69	0	0	8	3	남동	SE	90	40.800003	0
2024-05-05	18	55	126	18	-999	-999	4	1	비	Rain	89	0	0	7.1	4	남	S	90	26.1	0
2024-05-05	21	55	126	15	-999	-999	4	1	비	Rain	82	0	0	4.5	5	남서	SW	95	43.1	0
2024-05-05	24	55	126	14	-999	-999	4	1	비	Rain	76	0	0	3.6	5	남서	SW	95	18.5	0
2024-05-04	3	55	126	12	25	11	1	0	맑음	Clear	0	0	0	1.1	3	남동	SE	85	0	0
2024-05-04	6	55	126	12	25	11	1	0	맑음	Clear	0	0	0	1.5	4	남	S	85	0	0
2024-05-04	9	55	126	19	24	-999	1	0	맑음	Clear	0	0	0	1.6	4	남	S	50	0	0
2024-05-04	12	55	126	24	24	-999	1	0	맑음	Clear	0	0	0	2.6	5	남서	SW	35	0	0
2024-05-04	15	55	126	23	24	-999	1	0	맑음	Clear	0	0	0	3.5	5	남서	SW	40	0	0
2024-05-04	18	55	126	20	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	2.1	5	남서	SW	45	0	0
2024-05-04	21	55	126	17	-999	-999	4	0	흐림	Cloudy	30	0	0	1.7	7	북서	NW	65	0	0
2024-05-04	24	55	126	17	-999	-999	4	0	흐림	Cloudy	30	0	0	1.3	3	남동	SE	70	0	0
2024-05-03	3	55	126	11	25	10	1	0	맑음	Clear	0	0	0	1.9	6	서	W	80	0	0
2024-05-03	6	55	126	10	25	10	1	0	맑음	Clear	0	0	0	1.4	7	북서	NW	85	0	0
2024-05-03	9	55	126	18	26	-999	1	0	맑음	Clear	0	0	0	0.2	7	북서	NW	60	0	0
2024-05-03	12	55	126	23	26	-999	1	0	맑음	Clear	0	0	0	2.4	6	서	W	40	0	0
2024-05-03	15	55	126	24	26	-999	1	0	맑음	Clear	0	0	0	2.8	6	서	W	35	0	0
2024-05-03	24	55	126	13	-999	-999	1	0	맑음	Clear	0	0	0	0.5	4	남	S	85	0	0
2024-05-03	18	55	126	20	-999	-999	1	0	맑음	Clear	0	0	0	3.5	5	남서	SW	50	0	0
2024-05-03	21	55	126	15	-999	-999	1	0	맑음	Clear	0	0	0	1.3	5	남서	SW	70	0	0
2024-05-02	3	55	126	12	22	10	1	0	맑음	Clear	0	0	0	1.7	4	남	S	70	0	0
2024-05-02	6	55	126	10	22	10	1	0	맑음	Clear	0	0	0	1.6	3	남동	SE	70	0	0
2024-05-02	9	55	126	17	22	-999	1	0	맑음	Clear	0	0	0	2	4	남	S	55	0	0
2024-05-02	12	55	126	20	22	-999	1	0	맑음	Clear	0	0	0	3	6	서	W	45	0	0
2024-05-02	15	55	126	21	22	-999	1	0	맑음	Clear	0	0	0	3.1	6	서	W	45	0	0
2024-05-02	18	55	126	19	-999	-999	1	0	맑음	Clear	0	0	0	2.6	6	서	W	50	0	0
2024-05-02	21	55	126	14	-999	-999	1	0	맑음	Clear	0	0	0	1.5	6	서	W	70	0	0
2024-05-02	24	55	126	13	-999	-999	1	0	맑음	Clear	0	0	0	1.8	6	서	W	75	0	0
2024-05-01	3	55	126	12	22	11	3	0	구름 많음	Mostly Cloudy	10	0	0	2.6	1	북동	NE	70	0	0
2024-05-01	6	55	126	12	22	11	4	0	흐림	Cloudy	30	0	0	1.7	1	북동	NE	70	0	0
2024-05-01	9	55	126	15	22	-999	4	0	흐림	Cloudy	30	0	0	1.9	2	동	E	55	0	0
2024-05-01	12	55	126	19	22	-999	4	0	흐림	Cloudy	30	0	0	1.5	3	남동	SE	40	0	0
2024-05-01	15	55	126	21	22	-999	1	0	맑음	Clear	0	0	0	1.2	6	서	W	40	0	0
2024-05-01	18	55	126	18	-999	-999	1	0	맑음	Clear	0	0	0	2.5	6	서	W	50	0	0
2024-05-01	21	55	126	14	-999	-999	1	0	맑음	Clear	0	0	0	1.4	6	서	W	70	0	0
2024-05-01	24	55	126	13	-999	-999	1	0	맑음	Clear	0	0	0	2.1	3	남동	SE	80	0	0
2024-04-30	3	55	126	13	22	12	1	0	맑음	Clear	0	0	0	1.6	4	남	S	85	0	0
2024-04-30	6	55	126	13	22	12	1	0	맑음	Clear	0	0	0	1.4	6	서	W	85	0	0
2024-04-30	9	55	126	17	21	-999	1	0	맑음	Clear	0	0	0	2.1	7	북서	NW	65	0	0
2024-04-30	12	55	126	20	21	-999	3	0	구름 많음	Mostly Cloudy	10	0	0	2.5	6	서	W	50	0	0
2024-04-30	15	55	126	21	21	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	3.2	6	서	W	50	0	0
2024-04-30	18	55	126	19	-999	-999	4	0	흐림	Cloudy	30	0	0	1.7	6	서	W	50	0	0
2024-04-30	21	55	126	15	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	1.3	6	서	W	65	0	0
2024-04-30	24	55	126	14	-999	-999	1	0	맑음	Clear	10	0	0	2.6	1	북동	NE	80	0	0
2024-04-29	3	55	126	15	25	13	3	0	구름 많음	Mostly Cloudy	10	0	0	1.9	2	동	E	80	0	0
2024-04-29	6	55	126	14	25	13	4	0	흐림	Cloudy	30	0	0	2.2	2	동	E	75	0	0
2024-04-29	9	55	126	18	24	-999	4	0	흐림	Cloudy	30	0	0	2.9	2	동	E	55	0	0
2024-04-29	12	55	126	20	24	-999	4	0	흐림	Cloudy	30	0	0	3	2	동	E	55	0	0
2024-04-29	15	55	126	23	24	-999	1	0	맑음	Clear	0	0	0	2.8	2	동	E	50	0	0
2024-04-29	18	55	126	21	-999	-999	1	0	맑음	Clear	0	0	0	1.6	2	동	E	50	0	0
2024-04-29	21	55	126	17	-999	-999	1	0	맑음	Clear	0	0	0	1.1	2	동	E	70	0	0
2024-04-29	24	55	126	15	-999	-999	1	0	맑음	Clear	0	0	0	1.3	4	남	S	80	0	0
2024-04-28	3	55	126	10	26	9	1	0	맑음	Clear	0	0	0	1.2	3	남동	SE	85	0	0
2024-04-28	6	55	126	9	26	9	1	0	맑음	Clear	0	0	0	0.7	2	동	E	90	0	0
2024-04-28	9	55	126	17	26	-999	1	0	맑음	Clear	0	0	0	1.2	3	남동	SE	70	0	0
2024-04-28	12	55	126	23	26	-999	1	0	맑음	Clear	0	0	0	0.9	4	남	S	50	0	0
2024-04-28	15	55	126	25	26	-999	1	0	맑음	Clear	0	0	0	1.3	5	남서	SW	50	0	0
2024-04-28	18	55	126	21	-999	-999	1	0	맑음	Clear	0	0	0	2.5	6	서	W	55	0	0
2024-04-28	21	55	126	17	-999	-999	1	0	맑음	Clear	0	0	0	0.6	5	남서	SW	70	0	0
2024-04-28	24	55	126	15	-999	-999	1	0	맑음	Clear	0	0	0	1.5	1	북동	NE	75	0	0
2024-04-27	3	55	126	10	23	9	1	0	맑음	Clear	0	0	0	0.7	3	남동	SE	90	0	0
2024-04-27	6	55	126	9	23	9	1	0	맑음	Clear	0	0	0	0.7	1	북동	NE	90	0	0
2024-04-27	9	55	126	15	22	-999	1	0	맑음	Clear	0	0	0	0.6	5	남서	SW	70	0	0
2024-04-27	12	55	126	21	22	-999	1	0	맑음	Clear	0	0	0	2	6	서	W	50	0	0
2024-04-27	15	55	126	21	22	-999	1	0	맑음	Clear	0	0	0	3.1	6	서	W	45	0	0
2024-04-27	18	55	126	18	-999	-999	1	0	맑음	Clear	0	0	0	2.6	6	서	W	60	0	0
2024-04-27	21	55	126	13	-999	-999	1	0	맑음	Clear	0	0	0	1.4	6	서	W	75	0	0
2024-04-27	24	55	126	13	-999	-999	1	0	맑음	Clear	0	0	0	0.8	1	북동	NE	80	0	0
2024-04-26	3	55	126	10	24	9	1	0	맑음	Clear	0	0	0	0.7	4	남	S	90	0	0
2024-04-26	6	55	126	10	24	9	1	0	맑음	Clear	0	0	0	1.3	3	남동	SE	90	0	0
2024-04-26	9	55	126	16	23	-999	1	0	맑음	Clear	0	0	0	1.1	2	동	E	70	0	0
2024-04-26	12	55	126	21	23	-999	1	0	맑음	Clear	0	0	0	1.6	5	남서	SW	55	0	0
2024-04-26	15	55	126	22	23	-999	1	0	맑음	Clear	0	0	0	3.8	5	남서	SW	50	0	0
2024-04-26	18	55	126	18	-999	-999	1	0	맑음	Clear	0	0	0	2	5	남서	SW	60	0	0
2024-04-26	21	55	126	13	-999	-999	1	0	맑음	Clear	0	0	0	1.1	5	남서	SW	85	0	0
2024-04-26	24	55	126	11	-999	-999	1	0	맑음	Clear	0	0	0	0.7	6	서	W	90	0	0
2024-04-25	3	55	126	10	20	9	1	0	맑음	Clear	0	0	0	1.4	5	남서	SW	95	0	0
2024-04-25	6	55	126	10	20	9	1	0	맑음	Clear	0	0	0	1.5	4	남	S	95	0	0
2024-04-25	9	55	126	12	19	-999	3	0	구름 많음	Mostly Cloudy	10	0	0	1.3	5	남서	SW	80	0	0
2024-04-25	12	55	126	16	19	-999	1	0	맑음	Clear	0	0	0	2.1	4	남	S	65	0	0
2024-04-25	15	55	126	18	19	-999	1	0	맑음	Clear	0	0	0	3.3	5	남서	SW	60	0	0
2024-04-25	18	55	126	16	-999	-999	1	0	맑음	Clear	0	0	0	2.3	5	남서	SW	65	0	0
2024-04-25	21	55	126	12	-999	-999	1	0	맑음	Clear	0	0	0	1.1	5	남서	SW	85	0	0
2024-04-25	24	55	126	10	-999	-999	1	0	맑음	Clear	0	0	0	0.6	2	동	E	95	0	0
2024-04-24	3	55	126	11	16	11	4	1	비	Rain	60	0	0	2.2	2	동	E	90	7.2	0
2024-04-24	6	55	126	11	16	11	4	1	비	Rain	62	0	0	2.2	2	동	E	90	5.6	0
2024-04-24	9	55	126	12	17	-999	4	1	비	Rain	60	0	0	4.5	2	동	E	85	11.800001	0
2024-04-24	12	55	126	14	17	-999	4	0	흐림	Cloudy	30	0	0	2.8	1	북동	NE	75	0	0
2024-04-24	15	55	126	16	17	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	3.4	7	북서	NW	70	0	0
2024-04-24	18	55	126	14	-999	-999	4	0	흐림	Cloudy	30	0	0	4.6	6	서	W	75	0	0
2024-04-24	21	55	126	11	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	2.4	6	서	W	90	0	0
2024-04-24	24	55	126	10	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	1.8	6	서	W	95	0	0
2024-04-23	3	55	126	12	23	10	3	0	구름 많음	Mostly Cloudy	20	0	0	1.5	1	북동	NE	75	0	0
2024-04-23	6	55	126	11	23	10	3	0	구름 많음	Mostly Cloudy	20	0	0	1.7	2	동	E	80	0	0
2024-04-23	9	55	126	16	23	-999	1	0	맑음	Clear	0	0	0	2.4	2	동	E	60	0	0
2024-04-23	12	55	126	20	23	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	2.5	2	동	E	45	0	0
2024-04-23	15	55	126	21	23	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	2.6	3	남동	SE	45	0	0
2024-04-23	18	55	126	19	-999	-999	4	0	흐림	Cloudy	30	0	0	2.2	4	남	S	55	0	0
2024-04-23	21	55	126	14	-999	-999	4	1	비	Rain	60	0	0	0.8	6	서	W	75	2.7999997	0
2024-04-23	24	55	126	12	-999	-999	4	1	비	Rain	60	0	0	0.5	2	동	E	80	0.2	0
2024-04-22	3	55	126	13	24	13	4	0	흐림	Cloudy	30	0	0	1.8	1	북동	NE	80	0	0
2024-04-22	6	55	126	13	24	13	4	0	흐림	Cloudy	30	0	0	2	1	북동	NE	80	0	0
2024-04-22	9	55	126	16	24	-999	4	0	흐림	Cloudy	30	0	0	2.6	1	북동	NE	65	0	0
2024-04-22	12	55	126	20	24	-999	4	0	흐림	Cloudy	30	0	0	0.9	2	동	E	50	0	0
2024-04-22	15	55	126	22	24	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	0.6	6	서	W	45	0	0
2024-04-22	18	55	126	20	-999	-999	4	0	흐림	Cloudy	30	0	0	2	6	서	W	55	0	0
2024-04-22	21	55	126	17	-999	-999	4	0	흐림	Cloudy	30	0	0	3.4	2	동	E	60	0	0
2024-04-22	24	55	126	14	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	2.3	2	동	E	70	0	0
2024-04-21	3	55	126	13	21	13	4	0	흐림	Cloudy	30	0	0	3.4	1	북동	NE	85	0	0
2024-04-21	6	55	126	13	21	13	4	0	흐림	Cloudy	30	0	0	2.8	1	북동	NE	80	0	0
2024-04-21	9	55	126	16	21	-999	4	0	흐림	Cloudy	30	0	0	2.8	1	북동	NE	70	0	0
2024-04-21	12	55	126	19	21	-999	4	0	흐림	Cloudy	30	0	0	2.7	1	북동	NE	60	0	0
2024-04-21	15	55	126	20	21	-999	4	0	흐림	Cloudy	30	0	0	2.2	2	동	E	60	0	0
2024-04-21	18	55	126	18	-999	-999	4	0	흐림	Cloudy	30	0	0	2.9	1	북동	NE	60	0	0
2024-04-21	21	55	126	15	-999	-999	4	0	흐림	Cloudy	30	0	0	2.7	1	북동	NE	75	0	0
2024-04-21	24	55	126	14	-999	-999	4	0	흐림	Cloudy	30	0	0	2.5	1	북동	NE	80	0	0
2024-04-20	3	55	126	13	18	12	4	0	흐림	Cloudy	30	0	0	1.4	3	남동	SE	80	0	0
2024-04-20	6	55	126	13	18	12	4	0	흐림	Cloudy	30	0	0	0.9	2	동	E	80	0	0
2024-04-20	9	55	126	15	17	-999	4	0	흐림	Cloudy	30	0	0	0.5	6	서	W	70	0	0
2024-04-20	12	55	126	17	17	-999	4	0	흐림	Cloudy	30	0	0	3	2	동	E	65	0	0
2024-04-20	15	55	126	16	17	-999	4	0	흐림	Cloudy	30	0	0	3.7	2	동	E	80	3.1	0
2024-04-20	18	55	126	14	-999	-999	4	1	비	Rain	60	0	0	3	1	북동	NE	85	3.1	0
2024-04-20	21	55	126	13	-999	-999	4	1	비	Rain	60	0	0	4.1	1	북동	NE	85	2.1	0
2024-04-20	24	55	126	13	-999	-999	4	0	흐림	Cloudy	30	0	0	3.8	1	북동	NE	85	0	0
2024-04-19	3	55	126	10	20	9	1	0	맑음	Clear	0	0	0	0.9	4	남	S	80	0	0
2024-04-19	6	55	126	9	20	9	1	0	맑음	Clear	0	0	0	1.9	4	남	S	85	0	0
2024-04-19	9	55	126	15	20	-999	1	0	맑음	Clear	0	0	0	2.5	4	남	S	65	0	0
2024-04-19	12	55	126	19	20	-999	1	0	맑음	Clear	0	0	0	3.1	5	남서	SW	55	0	0
2024-04-19	15	55	126	20	20	-999	1	0	맑음	Clear	0	0	0	3.4	5	남서	SW	55	0	0
2024-04-19	18	55	126	16	-999	-999	1	0	맑음	Clear	10	0	0	2.2	5	남서	SW	65	0	0
2024-04-19	21	55	126	13	-999	-999	1	0	맑음	Clear	0	0	0	0.9	5	남서	SW	80	0	0
2024-04-19	24	55	126	12	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	1.2	4	남	S	85	0	0
2024-04-18	3	55	126	9	22	7	1	0	맑음	Clear	0	0	0	0.9	1	북동	NE	85	0	0
2024-04-18	6	55	126	7	22	7	1	0	맑음	Clear	0	0	0	0.3	1	북동	NE	90	0	0
2024-04-18	9	55	126	15	22	-999	1	0	맑음	Clear	0	0	0	0.7	7	북서	NW	65	0	0
2024-04-18	12	55	126	20	22	-999	1	0	맑음	Clear	0	0	0	2.1	6	서	W	45	0	0
2024-04-18	15	55	126	22	22	-999	1	0	맑음	Clear	0	0	0	4	6	서	W	40	0	0
2024-04-18	18	55	126	17	-999	-999	1	0	맑음	Clear	0	0	0	3	6	서	W	45	0	0
2024-04-18	21	55	126	12	-999	-999	1	0	맑음	Clear	0	0	0	1.9	6	서	W	70	0	0
2024-04-18	24	55	126	10	-999	-999	1	0	맑음	Clear	0	0	0	1.4	6	서	W	80	0	0
2024-04-17	3	55	126	8	21	8	1	0	맑음	Clear	0	0	0	0.9	6	서	W	85	0	0
2024-04-17	6	55	126	8	21	8	1	0	맑음	Clear	0	0	0	0.2	0	북	N	85	0	0
2024-04-17	9	55	126	13	20	-999	1	0	맑음	Clear	0	0	0	1.3	1	북동	NE	70	0	0
2024-04-17	12	55	126	18	20	-999	1	0	맑음	Clear	0	0	0	1.1	6	서	W	55	0	0
2024-04-17	15	55	126	19	20	-999	1	0	맑음	Clear	0	0	0	2.6	6	서	W	45	0	0
2024-04-17	18	55	126	16	-999	-999	1	0	맑음	Clear	0	0	0	2.5	6	서	W	55	0	0
2024-04-17	21	55	126	10	-999	-999	1	0	맑음	Clear	0	0	0	1.2	6	서	W	80	0	0
2024-04-17	24	55	126	9	-999	-999	1	0	맑음	Clear	0	0	0	1.1	7	북서	NW	85	0	0
2024-04-16	3	55	126	10	17	9	4	0	흐림	Cloudy	30	0	0	1.8	5	남서	SW	95	0	0
2024-04-16	6	55	126	10	17	9	4	0	흐림	Cloudy	30	0	0	1.9	5	남서	SW	95	0	0
2024-04-16	9	55	126	12	17	-999	4	1	비	Rain	60	0	0	2.6	5	남서	SW	85	1.5	0
2024-04-16	12	55	126	14	17	-999	1	0	맑음	Clear	0	0	0	3.1	5	남서	SW	80	0	0
2024-04-16	15	55	126	15	17	-999	1	0	맑음	Clear	0	0	0	3.7	5	남서	SW	70	0	0
2024-04-16	18	55	126	13	-999	-999	1	0	맑음	Clear	0	0	0	2.5	5	남서	SW	65	0	0
2024-04-16	21	55	126	10	-999	-999	1	0	맑음	Clear	0	0	0	2	7	북서	NW	80	0	0
2024-04-16	24	55	126	10	-999	-999	1	0	맑음	Clear	0	0	0	1.9	0	북	N	85	0	0
2024-04-15	3	55	126	17	18	16	3	0	구름 많음	Mostly Cloudy	20	0	0	3.7	3	남동	SE	65	0	0
2024-04-15	6	55	126	16	18	16	4	0	흐림	Cloudy	30	0	0	4.9	3	남동	SE	80	0	0
2024-04-15	9	55	126	17	18	-999	4	1	비	Rain	60	0	0	4	3	남동	SE	75	25.599998	0
2024-04-15	12	55	126	16	18	-999	4	1	비	Rain	60	0	0	2	2	동	E	85	21.1	0
2024-04-15	15	55	126	16	18	-999	4	1	비	Rain	60	0	0	1.3	6	서	W	90	8	0
2024-04-15	18	55	126	15	-999	-999	4	1	비	Rain	60	0	0	1.8	4	남	S	90	1.5	0
2024-04-15	21	55	126	11	-999	-999	1	0	맑음	Clear	10	0	0	1.1	5	남서	SW	95	0	0
2024-04-15	24	55	126	10	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	1.3	5	남서	SW	95	0	0
2024-04-14	3	55	126	12	28	10	1	0	맑음	Clear	0	0	0	1.2	2	동	E	85	0	0
2024-04-14	6	55	126	11	28	10	1	0	맑음	Clear	0	0	0	1.6	2	동	E	90	0	0
2024-04-14	9	55	126	17	27	-999	1	0	맑음	Clear	0	0	0	1.4	2	동	E	70	0	0
2024-04-14	12	55	126	24	27	-999	1	0	맑음	Clear	0	0	0	1.8	3	남동	SE	45	0	0
2024-04-14	15	55	126	25	27	-999	1	0	맑음	Clear	0	0	0	1.9	5	남서	SW	40	0	0
2024-04-14	18	55	126	22	-999	-999	1	0	맑음	Clear	0	0	0	1.5	6	서	W	45	0	0
2024-04-14	21	55	126	17	-999	-999	1	0	맑음	Clear	0	0	0	2	3	남동	SE	60	0	0
2024-04-14	24	55	126	17	-999	-999	1	0	맑음	Clear	10	0	0	2.8	4	남	S	60	0	0
2024-04-13	3	55	126	11	25	9	1	0	맑음	Clear	0	0	0	0.8	0	북	N	90	0	0
2024-04-13	6	55	126	10	25	9	1	0	맑음	Clear	0	0	0	1.1	1	북동	NE	95	0	0
2024-04-13	9	55	126	15	25	-999	1	0	맑음	Clear	0	0	0	1.1	1	북동	NE	75	0	0
2024-04-13	12	55	126	22	25	-999	1	0	맑음	Clear	0	0	0	1	6	서	W	50	0	0
2024-04-13	15	55	126	23	25	-999	1	0	맑음	Clear	0	0	0	2.7	6	서	W	45	0	0
2024-04-13	18	55	126	19	-999	-999	1	0	맑음	Clear	0	0	0	2.2	6	서	W	55	0	0
